,group,Pig,Tissue,Day,Treatment,Genus,value,All,value2,percent_tot
13218,SRD129_P160_N_D3,160,N,3,IAV,Moraxellaceae_unclassified,4.80E-05,3_IAV,0.000685791,0.004800538
13219,SRD129_P160_N_D36,160,N,36,IAV,Moraxellaceae_unclassified,4.34E-05,36_IAV,0.000619717,0.004338018
13220,SRD129_P160_N_D42,160,N,42,IAV,Moraxellaceae_unclassified,0,42_IAV,0,0
13221,SRD129_P160_N_D7,160,N,7,IAV,Moraxellaceae_unclassified,3.70E-05,7_IAV,0.000529218,0.003704527
13222,SRD129_P162_N_D0,162,N,0,Control,Moraxellaceae_unclassified,0.000273207,0_Control,0.002732075,0.027320746
13223,SRD129_P162_N_D1,162,N,1,Control,Moraxellaceae_unclassified,7.44E-05,1_Control,0.000744491,0.007444908
13224,SRD129_P162_N_D10,162,N,10,Control,Moraxellaceae_unclassified,0.000291752,10_Control,0.002917518,0.029175176
13225,SRD129_P162_N_D14,162,N,14,Control,Moraxellaceae_unclassified,0.000379782,14_Control,0.003797818,0.03797818
13226,SRD129_P162_N_D21,162,N,21,Control,Moraxellaceae_unclassified,6.12E-05,21_Control,0.000612332,0.006123324
13227,SRD129_P162_N_D3,162,N,3,Control,Moraxellaceae_unclassified,0.001831663,3_Control,0.018316631,0.183166311
13228,SRD129_P162_N_D36,162,N,36,Control,Moraxellaceae_unclassified,0.001002095,36_Control,0.010020953,0.100209529
13229,SRD129_P162_N_D42,162,N,42,Control,Moraxellaceae_unclassified,0.000302261,42_Control,0.003022609,0.030226091
13230,SRD129_P162_N_D7,162,N,7,Control,Moraxellaceae_unclassified,0.000449567,7_Control,0.004495668,0.044956678
13231,SRD129_P163_N_D0,163,N,0,Control,Moraxellaceae_unclassified,0.001110449,0_Control,0.011104491,0.111044905
13232,SRD129_P163_N_D1,163,N,1,Control,Moraxellaceae_unclassified,0.000338894,1_Control,0.003388937,0.03388937
13233,SRD129_P163_N_D10,163,N,10,Control,Moraxellaceae_unclassified,0.001875308,10_Control,0.018753084,0.187530844
13234,SRD129_P163_N_D14,163,N,14,Control,Moraxellaceae_unclassified,0.000725795,14_Control,0.007257947,0.072579475
13235,SRD129_P163_N_D21,163,N,21,Control,Moraxellaceae_unclassified,0.000272257,21_Control,0.00272257,0.027225701
13236,SRD129_P163_N_D3,163,N,3,Control,Moraxellaceae_unclassified,0.000865614,3_Control,0.008656135,0.08656135
13237,SRD129_P163_N_D36,163,N,36,Control,Moraxellaceae_unclassified,0.000283343,36_Control,0.002833435,0.028334345
13238,SRD129_P163_N_D42,163,N,42,Control,Moraxellaceae_unclassified,0.000259605,42_Control,0.002596054,0.02596054
13239,SRD129_P163_N_D7,163,N,7,Control,Moraxellaceae_unclassified,0.001082398,7_Control,0.010823975,0.108239751
13240,SRD129_P164_N_D0,164,N,0,Control,Moraxellaceae_unclassified,0.000186617,0_Control,0.001866169,0.01866169
13241,SRD129_P164_N_D1,164,N,1,Control,Moraxellaceae_unclassified,0.000279494,1_Control,0.002794936,0.027949356
13242,SRD129_P164_N_D10,164,N,10,Control,Moraxellaceae_unclassified,0.001331255,10_Control,0.013312553,0.133125528
13243,SRD129_P164_N_D14,164,N,14,Control,Moraxellaceae_unclassified,0.000135581,14_Control,0.00135581,0.013558096
13244,SRD129_P164_N_D21,164,N,21,Control,Moraxellaceae_unclassified,5.19E-05,21_Control,0.000519454,0.005194535
13245,SRD129_P164_N_D3,164,N,3,Control,Moraxellaceae_unclassified,0.001341802,3_Control,0.013418016,0.134180159
13246,SRD129_P164_N_D36,164,N,36,Control,Moraxellaceae_unclassified,5.95E-05,36_Control,0.000595309,0.00595309
13247,SRD129_P164_N_D42,164,N,42,Control,Moraxellaceae_unclassified,0.000103448,42_Control,0.001034483,0.010344828
13248,SRD129_P164_N_D7,164,N,7,Control,Moraxellaceae_unclassified,0.000173183,7_Control,0.001731827,0.017318266
13249,SRD129_P165_N_D0,165,N,0,Control,Moraxellaceae_unclassified,0.001341132,0_Control,0.013411318,0.134113177
13250,SRD129_P165_N_D1,165,N,1,Control,Moraxellaceae_unclassified,0.000713817,1_Control,0.007138172,0.071381719
13251,SRD129_P165_N_D10,165,N,10,Control,Moraxellaceae_unclassified,5.28E-05,10_Control,0.000527537,0.005275375
13252,SRD129_P165_N_D14,165,N,14,Control,Moraxellaceae_unclassified,0.000129345,14_Control,0.001293452,0.012934519
13253,SRD129_P165_N_D21,165,N,21,Control,Moraxellaceae_unclassified,9.75E-05,21_Control,0.000974896,0.009748964
13254,SRD129_P165_N_D3,165,N,3,Control,Moraxellaceae_unclassified,0.000253799,3_Control,0.002537991,0.025379905
13255,SRD129_P165_N_D36,165,N,36,Control,Moraxellaceae_unclassified,6.35E-05,36_Control,0.000635001,0.006350013
13256,SRD129_P165_N_D42,165,N,42,Control,Moraxellaceae_unclassified,0.000175708,42_Control,0.001757083,0.017570832
13257,SRD129_P165_N_D7,165,N,7,Control,Moraxellaceae_unclassified,3.60E-05,7_Control,0.000359932,0.003599323
13258,SRD129_P166_N_D0,166,N,0,Control,Moraxellaceae_unclassified,0.000513121,0_Control,0.005131212,0.051312124
13259,SRD129_P166_N_D1,166,N,1,Control,Moraxellaceae_unclassified,3.20E-05,1_Control,0.000320328,0.00320328
13260,SRD129_P166_N_D10,166,N,10,Control,Moraxellaceae_unclassified,0.000316795,10_Control,0.003167954,0.031679544
13261,SRD129_P166_N_D14,166,N,14,Control,Moraxellaceae_unclassified,0.00017733,14_Control,0.001773301,0.017733012
13262,SRD129_P166_N_D21,166,N,21,Control,Moraxellaceae_unclassified,0,21_Control,0,0
13263,SRD129_P166_N_D3,166,N,3,Control,Moraxellaceae_unclassified,7.97E-05,3_Control,0.000796559,0.007965589
13264,SRD129_P166_N_D36,166,N,36,Control,Moraxellaceae_unclassified,6.26E-05,36_Control,0.00062637,0.006263702
13265,SRD129_P166_N_D42,166,N,42,Control,Moraxellaceae_unclassified,7.19E-05,42_Control,0.000719424,0.007194245
13266,SRD129_P166_N_D7,166,N,7,Control,Moraxellaceae_unclassified,0.000137726,7_Control,0.001377259,0.013772587
13267,SRD129_P167_N_D0,167,N,0,Control,Moraxellaceae_unclassified,0.000293351,0_Control,0.002933507,0.029335072
13268,SRD129_P167_N_D1,167,N,1,Control,Moraxellaceae_unclassified,0.000138653,1_Control,0.00138653,0.013865299
13269,SRD129_P167_N_D10,167,N,10,Control,Moraxellaceae_unclassified,0.000796334,10_Control,0.007963343,0.079633425
13270,SRD129_P167_N_D14,167,N,14,Control,Moraxellaceae_unclassified,0.000169343,14_Control,0.001693432,0.016934323
13271,SRD129_P167_N_D21,167,N,21,Control,Moraxellaceae_unclassified,7.79E-05,21_Control,0.000779454,0.007794536
13272,SRD129_P167_N_D3,167,N,3,Control,Moraxellaceae_unclassified,0.000157604,3_Control,0.001576044,0.015760441
13273,SRD129_P167_N_D36,167,N,36,Control,Moraxellaceae_unclassified,0,36_Control,0,0
13274,SRD129_P167_N_D42,167,N,42,Control,Moraxellaceae_unclassified,0.000106547,42_Control,0.001065473,0.010654733
13275,SRD129_P167_N_D7,167,N,7,Control,Moraxellaceae_unclassified,0.000108901,7_Control,0.001089008,0.010890083
13276,SRD129_P168_N_D0,168,N,0,Control,Moraxellaceae_unclassified,0.002154384,0_Control,0.02154384,0.215438397
13277,SRD129_P168_N_D1,168,N,1,Control,Moraxellaceae_unclassified,0.002421259,1_Control,0.024212591,0.242125905
13278,SRD129_P168_N_D10,168,N,10,Control,Moraxellaceae_unclassified,0.00041259,10_Control,0.004125899,0.041258989
13279,SRD129_P168_N_D14,168,N,14,Control,Moraxellaceae_unclassified,0.000374462,14_Control,0.003744617,0.037446171
13280,SRD129_P168_N_D21,168,N,21,Control,Moraxellaceae_unclassified,0.000409299,21_Control,0.004092993,0.040929928
13281,SRD129_P168_N_D3,168,N,3,Control,Moraxellaceae_unclassified,0.000934092,3_Control,0.009340916,0.09340916
13282,SRD129_P168_N_D36,168,N,36,Control,Moraxellaceae_unclassified,0.000675613,36_Control,0.006756134,0.067561343
13283,SRD129_P168_N_D42,168,N,42,Control,Moraxellaceae_unclassified,9.89E-05,42_Control,0.000988924,0.009889241
13284,SRD129_P168_N_D7,168,N,7,Control,Moraxellaceae_unclassified,0.000472039,7_Control,0.004720387,0.047203865
13285,SRD129_P169_N_D0,169,N,0,Control,Moraxellaceae_unclassified,0.000409239,0_Control,0.00409239,0.040923898
13286,SRD129_P169_N_D1,169,N,1,Control,Moraxellaceae_unclassified,0.000140789,1_Control,0.001407889,0.014078889
13287,SRD129_P169_N_D10,169,N,10,Control,Moraxellaceae_unclassified,1.92E-05,10_Control,0.000191509,0.001915085
13288,SRD129_P169_N_D14,169,N,14,Control,Moraxellaceae_unclassified,0.000103276,14_Control,0.001032764,0.010327645
13289,SRD129_P169_N_D21,169,N,21,Control,Moraxellaceae_unclassified,8.66E-05,21_Control,0.000865776,0.008657759
13290,SRD129_P169_N_D3,169,N,3,Control,Moraxellaceae_unclassified,0.000584945,3_Control,0.00584945,0.058494498
13291,SRD129_P169_N_D36,169,N,36,Control,Moraxellaceae_unclassified,0.000197278,36_Control,0.001972776,0.019727757
13292,SRD129_P169_N_D42,169,N,42,Control,Moraxellaceae_unclassified,0.000537548,42_Control,0.005375477,0.053754771
13293,SRD129_P169_N_D7,169,N,7,Control,Moraxellaceae_unclassified,0.000246997,7_Control,0.002469974,0.024699744
13294,SRD129_P170_N_D0,170,N,0,Control,Moraxellaceae_unclassified,0.000563634,0_Control,0.005636343,0.056363431
13295,SRD129_P170_N_D1,170,N,1,Control,Moraxellaceae_unclassified,0.000111123,1_Control,0.001111235,0.011112346
13296,SRD129_P170_N_D10,170,N,10,Control,Moraxellaceae_unclassified,0.000179443,10_Control,0.001794435,0.017944347
13297,SRD129_P170_N_D14,170,N,14,Control,Moraxellaceae_unclassified,0.000509791,14_Control,0.00509791,0.050979099
13298,SRD129_P170_N_D21,170,N,21,Control,Moraxellaceae_unclassified,9.12E-05,21_Control,0.000912381,0.00912381
13299,SRD129_P170_N_D3,170,N,3,Control,Moraxellaceae_unclassified,0.000382044,3_Control,0.003820439,0.038204394
13300,SRD129_P170_N_D36,170,N,36,Control,Moraxellaceae_unclassified,9.88E-05,36_Control,0.000988403,0.009884027
13301,SRD129_P170_N_D42,170,N,42,Control,Moraxellaceae_unclassified,8.38E-05,42_Control,0.000838328,0.008383284
13302,SRD129_P170_N_D7,170,N,7,Control,Moraxellaceae_unclassified,0.000107377,7_Control,0.001073768,0.010737679
13303,SRD129_P171_N_D0,171,N,0,Control,Moraxellaceae_unclassified,0.000168202,0_Control,0.001682015,0.016820151
13304,SRD129_P171_N_D1,171,N,1,Control,Moraxellaceae_unclassified,0.000177659,1_Control,0.001776593,0.017765934
13305,SRD129_P171_N_D10,171,N,10,Control,Moraxellaceae_unclassified,0.000341064,10_Control,0.003410641,0.034106412
13306,SRD129_P171_N_D14,171,N,14,Control,Moraxellaceae_unclassified,0.000720225,14_Control,0.007202252,0.072022523
13307,SRD129_P171_N_D21,171,N,21,Control,Moraxellaceae_unclassified,0.000195565,21_Control,0.001955646,0.019556459
13308,SRD129_P171_N_D3,171,N,3,Control,Moraxellaceae_unclassified,0.000334824,3_Control,0.003348236,0.033482363
13309,SRD129_P171_N_D36,171,N,36,Control,Moraxellaceae_unclassified,0.000230035,36_Control,0.002300349,0.023003489
13310,SRD129_P171_N_D42,171,N,42,Control,Moraxellaceae_unclassified,0.000103363,42_Control,0.001033627,0.010336273
13311,SRD129_P171_N_D7,171,N,7,Control,Moraxellaceae_unclassified,0.000886404,7_Control,0.008864039,0.088640393
13312,SRD129_P152_N_D0,152,N,0,IAV,Intestinibacter,0.000110053,0_IAV,0.001572191,0.011005338
13313,SRD129_P152_N_D1,152,N,1,IAV,Intestinibacter,0.000101581,1_IAV,0.001451161,0.010158128
13314,SRD129_P152_N_D10,152,N,10,IAV,Intestinibacter,0.000291227,10_IAV,0.004160383,0.029122679
13315,SRD129_P152_N_D14,152,N,14,IAV,Intestinibacter,0.000467617,14_IAV,0.00668025,0.046761749
13316,SRD129_P152_N_D21,152,N,21,IAV,Intestinibacter,0.000393921,21_IAV,0.005627445,0.039392117
13317,SRD129_P152_N_D3,152,N,3,IAV,Intestinibacter,0.000394449,3_IAV,0.005634986,0.039444903
13318,SRD129_P152_N_D36,152,N,36,IAV,Intestinibacter,0.000359273,36_IAV,0.005132469,0.035927283
13319,SRD129_P152_N_D42,152,N,42,IAV,Intestinibacter,0.000940272,42_IAV,0.013432461,0.094027227
13320,SRD129_P152_N_D7,152,N,7,IAV,Intestinibacter,3.90E-05,7_IAV,0.000557317,0.003901221
13321,SRD129_P153_N_D0,153,N,0,IAV,Intestinibacter,0.000149989,0_IAV,0.002142696,0.014998875
13322,SRD129_P153_N_D1,153,N,1,IAV,Intestinibacter,0.000389688,1_IAV,0.005566975,0.038968825
13323,SRD129_P153_N_D10,153,N,10,IAV,Intestinibacter,0.000137218,10_IAV,0.001960259,0.013721813
13324,SRD129_P153_N_D14,153,N,14,IAV,Intestinibacter,0.000647475,14_IAV,0.009249641,0.064747485
13325,SRD129_P153_N_D21,153,N,21,IAV,Intestinibacter,0.000356562,21_IAV,0.005093741,0.035656185
13326,SRD129_P153_N_D3,153,N,3,IAV,Intestinibacter,0.000232836,3_IAV,0.003326224,0.023283565
13327,SRD129_P153_N_D36,153,N,36,IAV,Intestinibacter,0.000603029,36_IAV,0.008614705,0.060302934
13328,SRD129_P153_N_D42,153,N,42,IAV,Intestinibacter,0.00066361,42_IAV,0.009480143,0.066361004
13329,SRD129_P153_N_D7,153,N,7,IAV,Intestinibacter,0.000128545,7_IAV,0.001836352,0.012854462
13330,SRD129_P154_N_D0,154,N,0,IAV,Intestinibacter,0.0003588,0_IAV,0.005125708,0.035879956
13331,SRD129_P154_N_D1,154,N,1,IAV,Intestinibacter,0.000300378,1_IAV,0.004291109,0.030037762
13332,SRD129_P154_N_D10,154,N,10,IAV,Intestinibacter,0.000362906,10_IAV,0.005184374,0.036290615
13333,SRD129_P154_N_D14,154,N,14,IAV,Intestinibacter,0.000620251,14_IAV,0.008860731,0.06202512
13334,SRD129_P154_N_D21,154,N,21,IAV,Intestinibacter,0.000303073,21_IAV,0.00432961,0.030307269
13335,SRD129_P154_N_D3,154,N,3,IAV,Intestinibacter,0.000292202,3_IAV,0.00417432,0.029220237
13336,SRD129_P154_N_D36,154,N,36,IAV,Intestinibacter,0.001777111,36_IAV,0.025387297,0.177711081
13337,SRD129_P154_N_D42,154,N,42,IAV,Intestinibacter,0.00122471,42_IAV,0.017495853,0.122470974
13338,SRD129_P154_N_D7,154,N,7,IAV,Intestinibacter,0.000183217,7_IAV,0.00261739,0.01832173
13339,SRD129_P156_N_D0,156,N,0,IAV,Intestinibacter,0.000316397,0_IAV,0.004519961,0.031639729
13340,SRD129_P156_N_D1,156,N,1,IAV,Intestinibacter,0.000439218,1_IAV,0.006274546,0.043921819
13341,SRD129_P156_N_D10,156,N,10,IAV,Intestinibacter,6.58E-05,10_IAV,0.000940283,0.006581979
13342,SRD129_P156_N_D14,156,N,14,IAV,Intestinibacter,0.001286299,14_IAV,0.0183757,0.128629897
13343,SRD129_P156_N_D21,156,N,21,IAV,Intestinibacter,0.000285461,21_IAV,0.004078018,0.028546124
13344,SRD129_P156_N_D3,156,N,3,IAV,Intestinibacter,0.000532964,3_IAV,0.007613769,0.053296381
13345,SRD129_P156_N_D36,156,N,36,IAV,Intestinibacter,6.47E-05,36_IAV,0.000923765,0.006466353
13346,SRD129_P156_N_D42,156,N,42,IAV,Intestinibacter,5.92E-05,42_IAV,0.000846335,0.005924346
13347,SRD129_P156_N_D7,156,N,7,IAV,Intestinibacter,7.81E-05,7_IAV,0.001115374,0.00780762
13348,SRD129_P157_N_D0,157,N,0,IAV,Intestinibacter,0.000244722,0_IAV,0.003496026,0.02447218
13349,SRD129_P157_N_D1,157,N,1,IAV,Intestinibacter,7.38E-05,1_IAV,0.001054089,0.007378622
13350,SRD129_P157_N_D10,157,N,10,IAV,Intestinibacter,0.000444473,10_IAV,0.006349609,0.044447266
13351,SRD129_P157_N_D14,157,N,14,IAV,Intestinibacter,0.000921736,14_IAV,0.01316766,0.092173622
13352,SRD129_P157_N_D21,157,N,21,IAV,Intestinibacter,0.000971128,21_IAV,0.013873252,0.097112763
13353,SRD129_P157_N_D3,157,N,3,IAV,Intestinibacter,0.000428663,3_IAV,0.006123761,0.042866328
13354,SRD129_P157_N_D36,157,N,36,IAV,Intestinibacter,0.001662482,36_IAV,0.023749746,0.166248219
13355,SRD129_P157_N_D42,157,N,42,IAV,Intestinibacter,0.001104233,42_IAV,0.015774756,0.110423289
13356,SRD129_P157_N_D7,157,N,7,IAV,Intestinibacter,0.000441306,7_IAV,0.006304375,0.044130627
13357,SRD129_P159_N_D0,159,N,0,IAV,Intestinibacter,3.17E-05,0_IAV,0.000452595,0.003168166
13358,SRD129_P159_N_D1,159,N,1,IAV,Intestinibacter,0,1_IAV,0,0
13359,SRD129_P159_N_D10,159,N,10,IAV,Intestinibacter,0.00026791,10_IAV,0.003827282,0.026790977
13360,SRD129_P159_N_D14,159,N,14,IAV,Intestinibacter,0.000512629,14_IAV,0.007323276,0.051262932
13361,SRD129_P159_N_D21,159,N,21,IAV,Intestinibacter,0.000265946,21_IAV,0.003799224,0.026594566
13362,SRD129_P159_N_D3,159,N,3,IAV,Intestinibacter,9.69E-05,3_IAV,0.001384677,0.00969274
13363,SRD129_P159_N_D36,159,N,36,IAV,Intestinibacter,0.000454718,36_IAV,0.006495967,0.04547177
13364,SRD129_P159_N_D42,159,N,42,IAV,Intestinibacter,0.000397101,42_IAV,0.005672874,0.039710116
13365,SRD129_P159_N_D7,159,N,7,IAV,Intestinibacter,5.10E-05,7_IAV,0.000729012,0.005103082
13366,SRD129_P160_N_D0,160,N,0,IAV,Intestinibacter,0.000199619,0_IAV,0.002851693,0.019961851
13367,SRD129_P160_N_D1,160,N,1,IAV,Intestinibacter,0.000158111,1_IAV,0.00225873,0.01581111
13368,SRD129_P160_N_D10,160,N,10,IAV,Intestinibacter,0.000351648,10_IAV,0.005023548,0.035164835
13369,SRD129_P160_N_D14,160,N,14,IAV,Intestinibacter,0.001601098,14_IAV,0.022872827,0.16010979
13370,SRD129_P160_N_D21,160,N,21,IAV,Intestinibacter,0.000505445,21_IAV,0.007220643,0.050544502
13371,SRD129_P160_N_D3,160,N,3,IAV,Intestinibacter,0.00017602,3_IAV,0.002514567,0.017601971
13372,SRD129_P160_N_D36,160,N,36,IAV,Intestinibacter,0.000997744,36_IAV,0.014253489,0.099774423
13373,SRD129_P160_N_D42,160,N,42,IAV,Intestinibacter,0.00077037,42_IAV,0.011005291,0.077037037
13374,SRD129_P160_N_D7,160,N,7,IAV,Intestinibacter,0,7_IAV,0,0
13375,SRD129_P162_N_D0,162,N,0,Control,Intestinibacter,0,0_Control,0,0
13376,SRD129_P162_N_D1,162,N,1,Control,Intestinibacter,0,1_Control,0,0
13377,SRD129_P162_N_D10,162,N,10,Control,Intestinibacter,0.000250073,10_Control,0.002500729,0.025007294
13378,SRD129_P162_N_D14,162,N,14,Control,Intestinibacter,0.000690512,14_Control,0.006905124,0.069051236
13379,SRD129_P162_N_D21,162,N,21,Control,Intestinibacter,0.000367399,21_Control,0.003673994,0.036739942
13380,SRD129_P162_N_D3,162,N,3,Control,Intestinibacter,0.000264182,3_Control,0.002641822,0.026418218
13381,SRD129_P162_N_D36,162,N,36,Control,Intestinibacter,0.002732987,36_Control,0.027329872,0.273298715
13382,SRD129_P162_N_D42,162,N,42,Control,Intestinibacter,0.000241809,42_Control,0.002418087,0.024180873
13383,SRD129_P162_N_D7,162,N,7,Control,Intestinibacter,0.000326958,7_Control,0.003269577,0.032695766
13384,SRD129_P163_N_D0,163,N,0,Control,Intestinibacter,0.000135421,0_Control,0.001354206,0.013542062
13385,SRD129_P163_N_D1,163,N,1,Control,Intestinibacter,0,1_Control,0,0
13386,SRD129_P163_N_D10,163,N,10,Control,Intestinibacter,0.000526402,10_Control,0.005264024,0.052640237
13387,SRD129_P163_N_D14,163,N,14,Control,Intestinibacter,0.001306431,14_Control,0.013064305,0.130643054
13388,SRD129_P163_N_D21,163,N,21,Control,Intestinibacter,0.000136129,21_Control,0.001361285,0.013612851
13389,SRD129_P163_N_D3,163,N,3,Control,Intestinibacter,0.000703311,3_Control,0.00703311,0.070331097
13390,SRD129_P163_N_D36,163,N,36,Control,Intestinibacter,0.001011941,36_Control,0.010119409,0.10119409
13391,SRD129_P163_N_D42,163,N,42,Control,Intestinibacter,0.000259605,42_Control,0.002596054,0.02596054
13392,SRD129_P163_N_D7,163,N,7,Control,Intestinibacter,0.000676498,7_Control,0.006764984,0.067649844
13393,SRD129_P164_N_D0,164,N,0,Control,Intestinibacter,0,0_Control,0,0
13394,SRD129_P164_N_D1,164,N,1,Control,Intestinibacter,5.59E-05,1_Control,0.000558987,0.005589871
13395,SRD129_P164_N_D10,164,N,10,Control,Intestinibacter,0.000194818,10_Control,0.001948178,0.019481785
13396,SRD129_P164_N_D14,164,N,14,Control,Intestinibacter,0.001626972,14_Control,0.016269716,0.162697157
13397,SRD129_P164_N_D21,164,N,21,Control,Intestinibacter,0.000727235,21_Control,0.007272349,0.072723495
13398,SRD129_P164_N_D3,164,N,3,Control,Intestinibacter,0.000447267,3_Control,0.004472672,0.04472672
13399,SRD129_P164_N_D36,164,N,36,Control,Intestinibacter,0.000684605,36_Control,0.006846053,0.068460531
13400,SRD129_P164_N_D42,164,N,42,Control,Intestinibacter,0.000137931,42_Control,0.00137931,0.013793103
13401,SRD129_P164_N_D7,164,N,7,Control,Intestinibacter,8.66E-05,7_Control,0.000865913,0.008659133
13402,SRD129_P165_N_D0,165,N,0,Control,Intestinibacter,3.73E-05,0_Control,0.000372537,0.003725366
13403,SRD129_P165_N_D1,165,N,1,Control,Intestinibacter,0,1_Control,0,0
13404,SRD129_P165_N_D10,165,N,10,Control,Intestinibacter,0.000211015,10_Control,0.00211015,0.021101498
13405,SRD129_P165_N_D14,165,N,14,Control,Intestinibacter,0.000808407,14_Control,0.008084074,0.080840744
13406,SRD129_P165_N_D21,165,N,21,Control,Intestinibacter,0.000243724,21_Control,0.002437241,0.02437241
13407,SRD129_P165_N_D3,165,N,3,Control,Intestinibacter,0.000158624,3_Control,0.001586244,0.015862441
13408,SRD129_P165_N_D36,165,N,36,Control,Intestinibacter,0.000412751,36_Control,0.004127508,0.041275083
13409,SRD129_P165_N_D42,165,N,42,Control,Intestinibacter,0.000966396,42_Control,0.009663958,0.096639578
13410,SRD129_P165_N_D7,165,N,7,Control,Intestinibacter,0.000143973,7_Control,0.001439729,0.014397293
13411,SRD129_P166_N_D0,166,N,0,Control,Intestinibacter,2.44E-05,0_Control,0.000244343,0.002443434
13412,SRD129_P166_N_D1,166,N,1,Control,Intestinibacter,0,1_Control,0,0
13413,SRD129_P166_N_D10,166,N,10,Control,Intestinibacter,1.76E-05,10_Control,0.000175997,0.001759975
13414,SRD129_P166_N_D14,166,N,14,Control,Intestinibacter,0.000425592,14_Control,0.004255923,0.042559228
13415,SRD129_P166_N_D21,166,N,21,Control,Intestinibacter,0.000361562,21_Control,0.003615619,0.036156195
13416,SRD129_P166_N_D3,166,N,3,Control,Intestinibacter,0,3_Control,0,0
13417,SRD129_P166_N_D36,166,N,36,Control,Intestinibacter,0.0008456,36_Control,0.008455997,0.084559975
13418,SRD129_P166_N_D42,166,N,42,Control,Intestinibacter,0.000791367,42_Control,0.007913669,0.079136691
13419,SRD129_P166_N_D7,166,N,7,Control,Intestinibacter,0,7_Control,0,0
13420,SRD129_P167_N_D0,167,N,0,Control,Intestinibacter,0,0_Control,0,0
13421,SRD129_P167_N_D1,167,N,1,Control,Intestinibacter,1.73E-05,1_Control,0.000173316,0.001733162
13422,SRD129_P167_N_D10,167,N,10,Control,Intestinibacter,2.61E-05,10_Control,0.000261093,0.002610932
13423,SRD129_P167_N_D14,167,N,14,Control,Intestinibacter,0.000959612,14_Control,0.009596116,0.095961164
13424,SRD129_P167_N_D21,167,N,21,Control,Intestinibacter,0.000389727,21_Control,0.003897268,0.03897268
13425,SRD129_P167_N_D3,167,N,3,Control,Intestinibacter,0,3_Control,0,0
13426,SRD129_P167_N_D36,167,N,36,Control,Intestinibacter,0.000252191,36_Control,0.002521909,0.025219091
13427,SRD129_P167_N_D42,167,N,42,Control,Intestinibacter,0.000106547,42_Control,0.001065473,0.010654733
13428,SRD129_P167_N_D7,167,N,7,Control,Intestinibacter,0,7_Control,0,0
